v8-version,8,1,307,31,-node.33,0
code-deopt,1708000,4608,0x157346c3c40,-1,1414078,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25505:21>,(unknown)
code-deopt,1708000,4896,0x157346e77e0,-1,1394896,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25107:66>,wrong map
code-deopt,1708000,1568,0x157346c8f80,-1,1451404,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:26355:28>,Insufficient type feedback for call
code-deopt,1708000,5920,0x157346e60c0,-1,1407122,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25328:69>,Insufficient type feedback for call
code-deopt,1709000,3616,0x157346ee8a0,-1,1481512,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:26984:67>,wrong map
code-deopt,1709000,2400,0x157346bd6a0,0,1450470,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:26329:33> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:26727:38>,Insufficient type feedback for generic named access
code-deopt,1710000,5920,0x157346e60c0,-1,1408910,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25368:17>,(unknown)
code-deopt,1710000,2400,0x157346bd6a0,-1,1470561,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:26732:21>,(unknown)
code-deopt,1710000,36832,0x157346ef800,-1,954535,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15360:24>,Insufficient type feedback for call
code-deopt,1710000,1088,0x157346b8e60,-1,1450470,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:26329:33>,Insufficient type feedback for generic named access
code-deopt,1711000,5920,0x157346e60c0,5,1409214,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25376:17> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25334:17>,(unknown)
code-deopt,1711000,2400,0x157346bd6a0,-1,1470561,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:26732:21>,(unknown)
code-deopt,1727000,2560,0x157346c5520,-1,941103,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15071:60>,wrong map
code-deopt,1727000,2560,0x157346c5520,-1,941188,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15073:30>,(unknown)
code-deopt,1727000,2560,0x157346c5520,-1,941188,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15073:30>,(unknown)
code-deopt,1728000,2560,0x157346c5520,-1,941188,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15073:30>,(unknown)
code-deopt,1728000,1312,0x157346b7da0,-1,5111,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:114:39>,wrong map
code-deopt,1728000,1312,0x157346b7da0,-1,5155,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:115:30>,(unknown)
code-deopt,1728000,1312,0x157346b7da0,-1,5155,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:115:30>,(unknown)
code-deopt,1728000,1312,0x157346b7da0,-1,5155,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:115:30>,(unknown)
code-deopt,1728000,1312,0x157346b7da0,-1,5155,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:115:30>,(unknown)
code-deopt,1732000,4672,0x157346faa00,-1,1414106,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25505:49>,wrong map
code-deopt,1733000,8032,0x157346f8aa0,-1,1480036,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:26950:28>,Insufficient type feedback for call
code-deopt,1733000,2592,0x157346fc160,-1,1470727,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:26736:61>,Insufficient type feedback for generic named access
code-deopt,1734000,1312,0x157346fbc40,-1,1450707,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:26337:31>,Insufficient type feedback for generic named access
code-deopt,1734000,384,0x1573468e700,-1,731361,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:9997:21>,wrong map
code-deopt,1737000,1344,0x157346e9a00,-1,707735,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:9336:70>,wrong map
code-deopt,1737000,2592,0x157346fc160,-1,1470561,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:26732:21>,(unknown)
code-deopt,1738000,10560,0x15734702040,10,661738,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:7967:46> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:7982:16> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:12282:23> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25186:33>,Insufficient type feedback for generic named access
code-deopt,1738000,5312,0x157346fcb80,-1,1502652,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:27410:40>,Insufficient type feedback for generic named access
code-deopt,1768000,11360,0x15734706420,-1,1475734,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:26850:28>,Insufficient type feedback for call
code-deopt,1768000,4160,0x15734704bc0,-1,1412936,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25472:21>,Insufficient type feedback for call
code-deopt,1769000,4160,0x15734704bc0,3,1411099,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25417:16> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25514:21>,(unknown)
code-deopt,1769000,4160,0x15734704bc0,3,1411099,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25417:16> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25514:21>,(unknown)
code-deopt,1769000,4160,0x15734704bc0,3,1411099,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25417:16> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25514:21>,(unknown)
code-deopt,1769000,4160,0x15734704bc0,3,1411099,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25417:16> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25514:21>,(unknown)
code-deopt,1770000,4160,0x15734704bc0,3,1411099,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25417:16> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25514:21>,(unknown)
code-deopt,1770000,4160,0x15734704bc0,-1,1414078,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25505:21>,(unknown)
code-deopt,1770000,40704,0x1573470d1a0,-1,956653,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15398:24>,Insufficient type feedback for call
code-deopt,1771000,576,0x15734709d20,-1,767127,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:10887:26>,wrong map
code-deopt,1818000,11424,0x15734719e60,-1,1478149,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:26907:28>,Insufficient type feedback for call
code-deopt,1819000,8224,0x15734720a80,-1,1406696,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25320:57>,Insufficient type feedback for generic named access
code-deopt,1819000,4224,0x15734718de0,2,1506853,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:27501:31> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25420:17>,wrong map
code-deopt,1819000,4224,0x15734718de0,-1,1413716,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25494:21>,(unknown)
code-deopt,1819000,4224,0x15734718de0,3,1411099,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25417:16> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25514:21>,(unknown)
code-deopt,1819000,4224,0x15734718de0,3,1411099,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25417:16> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25514:21>,(unknown)
code-deopt,1819000,4224,0x15734718de0,3,1411099,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25417:16> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25514:21>,(unknown)
code-deopt,1819000,8224,0x15734720a80,-1,1408910,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25368:17>,(unknown)
code-deopt,1820000,4224,0x15734718de0,-1,1414078,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25505:21>,(unknown)
code-deopt,1820000,8224,0x15734720a80,5,1409734,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25387:17> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25334:17>,(unknown)
code-deopt,1837000,7488,0x157347170a0,-1,1395692,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25125:84>,Insufficient type feedback for binary operation
code-deopt,1838000,4224,0x1573472eae0,-1,1414149,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25506:31>,wrong map
code-deopt,1838000,11008,0x1573471cb00,-1,1398931,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25187:99>,wrong map
code-deopt,1839000,47296,0x15734723220,-1,957732,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15421:47>,wrong map
code-deopt,1839000,47296,0x15734723220,-1,957317,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15413:24>,(unknown)
code-deopt,1839000,47296,0x15734723220,-1,957541,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15417:21>,(unknown)
code-deopt,1839000,47296,0x15734723220,-1,956305,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15391:21>,(unknown)
code-deopt,1843000,5056,0x1573470bc60,1,799280,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:11657:53> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25114:20>,Insufficient type feedback for call
code-deopt,1848000,3232,0x15734709080,1,661738,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:7967:46> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:7982:16> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:12282:23>,wrong map
code-deopt,1849000,1376,0x157346c5f20,0,661738,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:7967:46> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:7982:16>,Insufficient type feedback for generic named access
code-deopt,1895000,11104,0x15734734360,-1,1399765,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25206:33>,wrong map
code-deopt,1895000,5376,0x1573473cc00,-1,1394543,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25101:13>,wrong map
code-deopt,1895000,736,0x157346be000,-1,661738,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:7967:46>,Insufficient type feedback for generic named access
code-deopt,1903000,736,0x15734739240,-1,741175,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:10216:54>,wrong map
code-deopt,1903000,1632,0x1573470b600,-1,1451794,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:26363:59>,wrong map
code-deopt,1905000,47520,0x15734742040,-1,942833,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15112:44>,wrong map
code-deopt,1905000,47520,0x15734742040,-1,946090,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15177:21>,(unknown)
code-deopt,1905000,47520,0x15734742040,-1,955287,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15372:21>,(unknown)
code-deopt,1914000,47520,0x15734742040,-1,951266,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15290:24>,(unknown)
code-deopt,1914000,7744,0x1573474e6a0,-1,1405075,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25285:73>,wrong map
code-deopt,1918000,47520,0x15734742040,-1,956305,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15391:21>,(unknown)
code-deopt,1934000,11328,0x1573472fd80,-1,1480304,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:26956:56>,wrong map
code-deopt,1945000,704,0x1573473b400,-1,766925,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:10882:50>,wrong map
code-deopt,1946000,9088,0x15734736ec0,-1,1407006,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25325:42>,wrong map
code-deopt,1946000,512,0x157346e5ec0,-1,702955,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:9177:29>,wrong map
code-deopt,1946000,9088,0x15734736ec0,-1,1408910,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25368:17>,(unknown)
code-deopt,1946000,9088,0x15734736ec0,5,1409734,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25387:17> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25334:17>,(unknown)
code-deopt,1946000,2240,0x157346c6480,0,868089,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:13345:59> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:13337:21>,wrong map
code-deopt,1947000,1664,0x157346dce60,-1,868089,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:13345:59>,wrong map
code-deopt,1947000,3264,0x1573474d9e0,2,823768,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:12287:20> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:12283:26>,wrong map
code-deopt,1948000,11360,0x157347504e0,11,823768,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:12287:20> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:12283:26> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25186:33>,wrong map
code-deopt,1948000,7904,0x15734739520,-1,1395757,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25127:26>,wrong map
code-deopt,1948000,384,0x1573470d020,-1,825322,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:12323:22>,wrong map
code-deopt,1948000,704,0x157346f87e0,0,671550,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:8216:21> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:12339:19>,wrong map
code-deopt,1953000,4160,0x15734732e60,2,1506939,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:27504:29> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25420:17>,Insufficient type feedback for compare operation
code-deopt,1954000,4160,0x15734732e60,-1,1414283,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25511:21>,(unknown)
code-deopt,1954000,4160,0x15734732e60,3,1411099,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25417:16> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25514:21>,(unknown)
code-deopt,1954000,4160,0x15734732e60,3,1411099,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25417:16> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25514:21>,(unknown)
code-deopt,1954000,4160,0x15734732e60,3,1411099,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25417:16> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25514:21>,(unknown)
code-deopt,1954000,4160,0x15734732e60,-1,1414078,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:25505:21>,(unknown)
code-deopt,1967000,1536,0x157347535e0,-1,653664,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:7760:25>,wrong map
code-deopt,1977000,576,0x15734704980,-1,824267,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:12297:81>,wrong map
code-deopt,1988000,46976,0x1573475c0c0,-1,947177,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:15200:47>,wrong map
code-deopt,1992000,672,0x157346d6480,-1,720346,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:9724:66>,Insufficient type feedback for generic named access
code-deopt,2080000,10720,0x15734768b80,-1,3058591,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:55718:28>,Insufficient type feedback for call
code-deopt,2081000,10464,0x1573476c040,22,740950,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:10212:42> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:34577:20>,wrong map
code-deopt,2083000,1184,0x15734753140,0,9432,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:256:60> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:804:13>,wrong map
code-deopt,2128000,7392,0x157347724a0,-1,2874807,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:52378:63>,wrong map
code-deopt,2129000,11296,0x1573476e920,-1,2930229,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:53401:27>,wrong map
code-deopt,2138000,2656,0x15734785e40,-1,2402,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:47:25>,Insufficient type feedback for generic named access
code-deopt,2174000,10976,0x1573477a860,-1,3054413,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:55610:28>,Insufficient type feedback for call
code-deopt,2174000,19104,0x157347751a0,-1,1619849,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:29883:45>,wrong map
code-deopt,2175000,5568,0x15734782040,-1,2161322,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:39351:28>,Insufficient type feedback for call
code-deopt,2175000,10976,0x1573477a860,-1,3058091,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:55706:28>,(unknown)
code-deopt,2175000,10976,0x1573477a860,-1,3056854,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:55675:28>,(unknown)
code-deopt,2194000,832,0x157346d36c0,-1,9432,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:256:60>,wrong map
code-deopt,2197000,9088,0x15734791080,4,2025126,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:36793:30> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:43139:38>,wrong map
code-deopt,2323000,11360,0x157347a1c40,6,2987134,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:54408:34> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:51763:13>,wrong map
code-deopt,2342000,12672,0x157347abf40,5,2331440,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:42319:31> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:41266:46>,wrong map
code-deopt,2342000,12672,0x157347abf40,-1,2270159,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:41279:53>,(unknown)
code-deopt,2342000,12672,0x157347abf40,-1,2270159,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:41279:53>,(unknown)
code-deopt,2342000,12672,0x157347abf40,-1,2270159,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:41279:53>,(unknown)
code-deopt,2342000,12672,0x157347abf40,-1,2270159,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:41279:53>,(unknown)
code-deopt,2353000,11840,0x157347c5a60,17,2733517,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:49750:33> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:40351:34>,Insufficient type feedback for call
code-deopt,2354000,2048,0x15734779c40,0,1542012,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:28493:23> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:29397:22>,wrong map
code-deopt,2354000,896,0x157347b69a0,-1,2228184,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:40547:30>,Insufficient type feedback for binary operation
code-deopt,2354000,9184,0x157347a6c00,1,1951387,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:35465:24> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:43135:29>,wrong map
code-deopt,2354000,8864,0x157347a9120,-1,2307742,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:41894:43>,wrong map
code-deopt,2354000,736,0x15734790da0,-1,1951387,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:35465:24>,wrong map
code-deopt,2355000,8864,0x157347a9120,-1,2308073,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:41898:43>,(unknown)
code-deopt,2357000,11840,0x157347c5a60,-1,2221837,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:40425:25>,(unknown)
code-deopt,2357000,8864,0x157347a9120,-1,2308073,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:41898:43>,(unknown)
code-deopt,2437000,9536,0x157347cb520,3,2867975,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:52264:19> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:52386:44>,wrong map
code-deopt,2456000,16928,0x157347b2040,3,2231186,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:40612:57> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:40875:30>,wrong map
code-deopt,2456000,16928,0x157347b2040,-1,2250122,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:40933:34>,(unknown)
code-deopt,2456000,16928,0x157347b2040,-1,2249898,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:40929:25>,(unknown)
code-deopt,2457000,16928,0x157347b2040,-1,2250768,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:40942:38>,(unknown)
code-deopt,2457000,16928,0x157347b2040,-1,2250768,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:40942:38>,(unknown)
code-deopt,2460000,2432,0x157346b82c0,-1,1133,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:22:21>,wrong map
code-deopt,2460000,3968,0x157347a0cc0,-1,2092071,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:38041:60>,wrong map
code-deopt,2513000,11296,0x1573478c1a0,-1,2930229,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:53401:27>,wrong map
code-deopt,2513000,11040,0x1573479c980,-1,3058176,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:55708:28>,Insufficient type feedback for call
code-deopt,2514000,10304,0x15734783600,28,827461,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:12373:25> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:10211:20> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:34577:20>,wrong map
code-deopt,2514000,6432,0x1573478a5c0,-1,1885106,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:34184:24>,Insufficient type feedback for call
code-deopt,2515000,11040,0x1573479c980,-1,3053969,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:55599:28>,(unknown)
code-deopt,2515000,11040,0x1573479c980,-1,3058338,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:55712:28>,(unknown)
code-deopt,2515000,15680,0x157347b6f60,10,2028101,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:36857:88> inlined at <C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:37003:82>,wrong map
code-deopt,2619000,1504,0x157347cda60,-1,2094831,soft,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:38104:24>,Insufficient type feedback for generic named access
code-deopt,2620000,3360,0x157347c8ea0,-1,760959,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:10702:48>,wrong map
code-deopt,2622000,13568,0x157347eb580,-1,2217168,eager,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:40358:64>,wrong map
code-deopt,2622000,13568,0x157347eb580,-1,2219155,lazy,<C:\\Projetos\\node-todo-api\\node_modules\\typescript\\lib\\tsc.js:40387:21>,(unknown)
